sample,config,baseline_miou,degraded_miou,miou_drop,sensitivity,geo_exp,geo_shift,ling_err,vis_sigma,n_pred_masks,n_gt_masks
synthetic_011,geo_10_5_ling_10_vis_0,0.7824,0.6053,0.1771,0.002952,10,5,0.1,0,2,1
synthetic_011,geo_10_5_ling_10_vis_10,0.7824,0.5303,0.2522,0.003152,10,5,0.1,10,6,1
synthetic_011,geo_10_5_ling_10_vis_25,0.7824,0.4025,0.3799,0.003454,10,5,0.1,25,4,1
synthetic_011,geo_10_5_ling_10_vis_50,0.7824,0.3562,0.4263,0.002664,10,5,0.1,50,4,1
synthetic_011,geo_10_5_ling_20_vis_0,0.7824,0.6492,0.1333,0.001904,10,5,0.2,0,6,1
synthetic_011,geo_10_5_ling_20_vis_10,0.7824,0.5606,0.2218,0.002465,10,5,0.2,10,4,1
synthetic_011,geo_10_5_ling_20_vis_25,0.7824,0.5053,0.2771,0.002309,10,5,0.2,25,2,1
synthetic_011,geo_10_5_ling_20_vis_50,0.7824,0.4849,0.2975,0.00175,10,5,0.2,50,7,1
synthetic_011,geo_10_5_ling_30_vis_0,0.7824,0.5014,0.2811,0.003514,10,5,0.3,0,4,1
synthetic_011,geo_10_5_ling_30_vis_10,0.7824,0.4466,0.3358,0.003358,10,5,0.3,10,4,1
synthetic_011,geo_10_5_ling_30_vis_25,0.7824,0.3736,0.4088,0.003145,10,5,0.3,25,5,1
synthetic_011,geo_10_5_ling_30_vis_50,0.7824,0.2943,0.4881,0.002712,10,5,0.3,50,5,1
synthetic_011,geo_20_10_ling_0_vis_0,0.7824,0.6026,0.1799,0.001799,20,10,0.0,0,2,1
synthetic_011,geo_20_10_ling_0_vis_10,0.7824,0.5076,0.2748,0.00229,20,10,0.0,10,2,1
synthetic_011,geo_20_10_ling_0_vis_25,0.7824,0.4008,0.3816,0.002544,20,10,0.0,25,4,1
synthetic_011,geo_20_10_ling_0_vis_50,0.7824,0.4242,0.3582,0.001791,20,10,0.0,50,7,1
synthetic_011,geo_20_10_ling_10_vis_0,0.7824,0.4454,0.3371,0.003064,20,10,0.1,0,7,1
synthetic_011,geo_20_10_ling_10_vis_10,0.7824,0.481,0.3015,0.002319,20,10,0.1,10,6,1
synthetic_011,geo_20_10_ling_10_vis_25,0.7824,0.2854,0.497,0.003107,20,10,0.1,25,4,1
synthetic_011,geo_20_10_ling_10_vis_50,0.7824,0.0832,0.6992,0.00333,20,10,0.1,50,3,1
synthetic_011,geo_20_10_ling_20_vis_0,0.7824,0.4894,0.2931,0.002442,20,10,0.2,0,6,1
synthetic_011,geo_20_10_ling_20_vis_10,0.7824,0.389,0.3934,0.00281,20,10,0.2,10,2,1
synthetic_011,geo_20_10_ling_20_vis_25,0.7824,0.2869,0.4955,0.002915,20,10,0.2,25,4,1
synthetic_011,geo_20_10_ling_20_vis_50,0.7824,0.087,0.6954,0.003161,20,10,0.2,50,2,1
synthetic_011,geo_20_10_ling_30_vis_0,0.7824,0.5913,0.1912,0.001471,20,10,0.3,0,7,1
synthetic_011,geo_20_10_ling_30_vis_10,0.7824,0.4222,0.3602,0.002401,20,10,0.3,10,2,1
synthetic_011,geo_20_10_ling_30_vis_25,0.7824,0.3967,0.3857,0.002143,20,10,0.3,25,6,1
synthetic_011,geo_20_10_ling_30_vis_50,0.7824,0.1541,0.6283,0.002732,20,10,0.3,50,5,1
synthetic_011,geo_30_15_ling_0_vis_0,0.7824,0.2928,0.4897,0.003264,30,15,0.0,0,5,1
synthetic_011,geo_30_15_ling_0_vis_10,0.7824,0.4698,0.3126,0.001839,30,15,0.0,10,7,1
synthetic_011,geo_30_15_ling_0_vis_25,0.7824,0.1719,0.6105,0.003053,30,15,0.0,25,2,1
synthetic_011,geo_30_15_ling_0_vis_50,0.7824,0.1893,0.5931,0.002373,30,15,0.0,50,7,1
synthetic_011,geo_30_15_ling_10_vis_0,0.7824,0.5346,0.2478,0.001549,30,15,0.1,0,5,1
synthetic_011,geo_30_15_ling_10_vis_10,0.7824,0.3214,0.4611,0.002561,30,15,0.1,10,4,1
synthetic_011,geo_30_15_ling_10_vis_25,0.7824,0.413,0.3694,0.001759,30,15,0.1,25,7,1
synthetic_011,geo_30_15_ling_10_vis_50,0.7824,0.1162,0.6662,0.002562,30,15,0.1,50,6,1
synthetic_011,geo_30_15_ling_20_vis_0,0.7824,0.3469,0.4355,0.002562,30,15,0.2,0,2,1
synthetic_011,geo_30_15_ling_20_vis_10,0.7824,0.4473,0.3352,0.001764,30,15,0.2,10,7,1
synthetic_011,geo_30_15_ling_20_vis_25,0.7824,0.0955,0.687,0.003123,30,15,0.2,25,6,1
synthetic_011,geo_30_15_ling_20_vis_50,0.7824,0.1251,0.6573,0.002435,30,15,0.2,50,7,1
synthetic_011,geo_30_15_ling_30_vis_0,0.7824,0.3812,0.4012,0.002229,30,15,0.3,0,2,1
synthetic_011,geo_30_15_ling_30_vis_10,0.7824,0.4198,0.3626,0.001813,30,15,0.3,10,4,1
synthetic_011,geo_30_15_ling_30_vis_25,0.7824,0.0414,0.741,0.003222,30,15,0.3,25,4,1
synthetic_011,geo_30_15_ling_30_vis_50,0.7824,0.3359,0.4465,0.001595,30,15,0.3,50,4,1
synthetic_012,geo_0_0_ling_0_vis_0,0.7763,0.7763,0.0,0.0,0,0,0.0,0,5,1
synthetic_012,geo_0_0_ling_0_vis_10,0.7763,0.7482,0.0281,0.001407,0,0,0.0,10,6,1
synthetic_012,geo_0_0_ling_0_vis_25,0.7763,0.6615,0.1148,0.002296,0,0,0.0,25,6,1
synthetic_012,geo_0_0_ling_0_vis_50,0.7763,0.4647,0.3116,0.003116,0,0,0.0,50,5,1
synthetic_012,geo_0_0_ling_10_vis_0,0.7763,0.742,0.0343,0.003432,0,0,0.1,0,3,1
synthetic_012,geo_0_0_ling_10_vis_10,0.7763,0.7282,0.0481,0.001604,0,0,0.1,10,5,1
synthetic_012,geo_0_0_ling_10_vis_25,0.7763,0.6833,0.093,0.00155,0,0,0.1,25,4,1
synthetic_012,geo_0_0_ling_10_vis_50,0.7763,0.4945,0.2818,0.002562,0,0,0.1,50,5,1
synthetic_012,geo_0_0_ling_20_vis_0,0.7763,0.7438,0.0325,0.001626,0,0,0.2,0,2,1
synthetic_012,geo_0_0_ling_20_vis_10,0.7763,0.6589,0.1174,0.002935,0,0,0.2,10,6,1
synthetic_012,geo_0_0_ling_20_vis_25,0.7763,0.5528,0.2235,0.003193,0,0,0.2,25,3,1
synthetic_012,geo_0_0_ling_20_vis_50,0.7763,0.5105,0.2658,0.002215,0,0,0.2,50,4,1
synthetic_012,geo_0_0_ling_30_vis_0,0.7763,0.6574,0.1189,0.003962,0,0,0.3,0,5,1
synthetic_012,geo_0_0_ling_30_vis_10,0.7763,0.6318,0.1445,0.002891,0,0,0.3,10,6,1
synthetic_012,geo_0_0_ling_30_vis_25,0.7763,0.5107,0.2656,0.003319,0,0,0.3,25,3,1
synthetic_012,geo_0_0_ling_30_vis_50,0.7763,0.5931,0.1831,0.001409,0,0,0.3,50,7,1
synthetic_012,geo_10_5_ling_0_vis_0,0.7763,0.6648,0.1115,0.002231,10,5,0.0,0,3,1
synthetic_012,geo_10_5_ling_0_vis_10,0.7763,0.5459,0.2304,0.003291,10,5,0.0,10,7,1
synthetic_012,geo_10_5_ling_0_vis_25,0.7763,0.4893,0.287,0.00287,10,5,0.0,25,2,1
synthetic_012,geo_10_5_ling_0_vis_50,0.7763,0.5484,0.2279,0.001519,10,5,0.0,50,6,1
synthetic_012,geo_10_5_ling_10_vis_0,0.7763,0.5664,0.2099,0.003498,10,5,0.1,0,2,1
synthetic_012,geo_10_5_ling_10_vis_10,0.7763,0.6222,0.1541,0.001926,10,5,0.1,10,3,1
synthetic_012,geo_10_5_ling_10_vis_25,0.7763,0.4927,0.2836,0.002578,10,5,0.1,25,4,1
synthetic_012,geo_10_5_ling_10_vis_50,0.7763,0.2884,0.4878,0.003049,10,5,0.1,50,2,1
synthetic_012,geo_10_5_ling_20_vis_0,0.7763,0.5951,0.1812,0.002589,10,5,0.2,0,3,1
synthetic_012,geo_10_5_ling_20_vis_10,0.7763,0.6097,0.1666,0.001852,10,5,0.2,10,7,1
synthetic_012,geo_10_5_ling_20_vis_25,0.7763,0.4467,0.3296,0.002747,10,5,0.2,25,5,1
synthetic_012,geo_10_5_ling_20_vis_50,0.7763,0.3453,0.431,0.002535,10,5,0.2,50,5,1
synthetic_012,geo_10_5_ling_30_vis_0,0.7763,0.6446,0.1317,0.001646,10,5,0.3,0,3,1
synthetic_012,geo_10_5_ling_30_vis_10,0.7763,0.5412,0.2351,0.002351,10,5,0.3,10,4,1
synthetic_012,geo_10_5_ling_30_vis_25,0.7763,0.4722,0.3041,0.002339,10,5,0.3,25,2,1
synthetic_012,geo_10_5_ling_30_vis_50,0.7763,0.236,0.5403,0.003002,10,5,0.3,50,6,1
synthetic_012,geo_20_10_ling_0_vis_0,0.7763,0.5146,0.2617,0.002617,20,10,0.0,0,7,1
synthetic_012,geo_20_10_ling_0_vis_10,0.7763,0.4642,0.3121,0.002601,20,10,0.0,10,5,1
synthetic_012,geo_20_10_ling_0_vis_25,0.7763,0.5005,0.2758,0.001838,20,10,0.0,25,6,1
synthetic_012,geo_20_10_ling_0_vis_50,0.7763,0.3143,0.462,0.00231,20,10,0.0,50,4,1
synthetic_012,geo_20_10_ling_10_vis_0,0.7763,0.5683,0.208,0.001891,20,10,0.1,0,4,1
synthetic_012,geo_20_10_ling_10_vis_10,0.7763,0.5605,0.2158,0.00166,20,10,0.1,10,4,1
synthetic_012,geo_20_10_ling_10_vis_25,0.7763,0.5112,0.2651,0.001657,20,10,0.1,25,3,1
synthetic_012,geo_20_10_ling_10_vis_50,0.7763,0.4132,0.3631,0.001729,20,10,0.1,50,3,1
synthetic_012,geo_20_10_ling_20_vis_0,0.7763,0.5588,0.2175,0.001812,20,10,0.2,0,3,1
synthetic_012,geo_20_10_ling_20_vis_10,0.7763,0.3592,0.4171,0.002979,20,10,0.2,10,2,1
synthetic_012,geo_20_10_ling_20_vis_25,0.7763,0.5128,0.2635,0.00155,20,10,0.2,25,2,1
synthetic_012,geo_20_10_ling_20_vis_50,0.7763,0.2701,0.5062,0.002301,20,10,0.2,50,7,1
synthetic_012,geo_20_10_ling_30_vis_0,0.7763,0.4369,0.3394,0.002611,20,10,0.3,0,3,1
synthetic_012,geo_20_10_ling_30_vis_10,0.7763,0.5244,0.2519,0.001679,20,10,0.3,10,6,1
synthetic_012,geo_20_10_ling_30_vis_25,0.7763,0.2422,0.5341,0.002967,20,10,0.3,25,6,1
synthetic_012,geo_20_10_ling_30_vis_50,0.7763,0.3526,0.4237,0.001842,20,10,0.3,50,2,1
synthetic_012,geo_30_15_ling_0_vis_0,0.7763,0.4214,0.3549,0.002366,30,15,0.0,0,4,1
synthetic_012,geo_30_15_ling_0_vis_10,0.7763,0.3168,0.4595,0.002703,30,15,0.0,10,4,1
synthetic_012,geo_30_15_ling_0_vis_25,0.7763,0.4037,0.3726,0.001863,30,15,0.0,25,5,1
synthetic_012,geo_30_15_ling_0_vis_50,0.7763,0.2076,0.5687,0.002275,30,15,0.0,50,2,1
synthetic_012,geo_30_15_ling_10_vis_0,0.7763,0.3222,0.4541,0.002838,30,15,0.1,0,3,1
synthetic_012,geo_30_15_ling_10_vis_10,0.7763,0.3642,0.4121,0.002289,30,15,0.1,10,6,1
synthetic_012,geo_30_15_ling_10_vis_25,0.7763,0.39,0.3863,0.001839,30,15,0.1,25,7,1
synthetic_012,geo_30_15_ling_10_vis_50,0.7763,0.2527,0.5236,0.002014,30,15,0.1,50,4,1
synthetic_012,geo_30_15_ling_20_vis_0,0.7763,0.2068,0.5695,0.00335,30,15,0.2,0,5,1
synthetic_012,geo_30_15_ling_20_vis_10,0.7763,0.4415,0.3348,0.001762,30,15,0.2,10,7,1
synthetic_012,geo_30_15_ling_20_vis_25,0.7763,0.0931,0.6832,0.003105,30,15,0.2,25,5,1
synthetic_012,geo_30_15_ling_20_vis_50,0.7763,0.1261,0.6502,0.002408,30,15,0.2,50,3,1
synthetic_012,geo_30_15_ling_30_vis_0,0.7763,0.1689,0.6074,0.003374,30,15,0.3,0,5,1
synthetic_012,geo_30_15_ling_30_vis_10,0.7763,0.3064,0.4699,0.00235,30,15,0.3,10,7,1
synthetic_012,geo_30_15_ling_30_vis_25,0.7763,0.1894,0.5869,0.002552,30,15,0.3,25,2,1
synthetic_012,geo_30_15_ling_30_vis_50,0.7763,0.058,0.7183,0.002565,30,15,0.3,50,4,1
synthetic_013,geo_0_0_ling_0_vis_0,0.8523,0.8311,0.0211,0.021121,0,0,0.0,0,7,1
synthetic_013,geo_0_0_ling_0_vis_10,0.8523,0.7996,0.0527,0.002635,0,0,0.0,10,5,1
synthetic_013,geo_0_0_ling_0_vis_25,0.8523,0.6862,0.166,0.003321,0,0,0.0,25,6,1
synthetic_013,geo_0_0_ling_0_vis_50,0.8523,0.5771,0.2751,0.002751,0,0,0.0,50,2,1
synthetic_013,geo_0_0_ling_10_vis_0,0.8523,0.8523,0.0,0.0,0,0,0.1,0,7,1
synthetic_013,geo_0_0_ling_10_vis_10,0.8523,0.8078,0.0445,0.001482,0,0,0.1,10,6,1
synthetic_013,geo_0_0_ling_10_vis_25,0.8523,0.6879,0.1644,0.002739,0,0,0.1,25,3,1
synthetic_013,geo_0_0_ling_10_vis_50,0.8523,0.5785,0.2738,0.002489,0,0,0.1,50,6,1
synthetic_013,geo_0_0_ling_20_vis_0,0.8523,0.8195,0.0328,0.00164,0,0,0.2,0,7,1
synthetic_013,geo_0_0_ling_20_vis_10,0.8523,0.7191,0.1331,0.003329,0,0,0.2,10,5,1
synthetic_013,geo_0_0_ling_20_vis_25,0.8523,0.6525,0.1997,0.002853,0,0,0.2,25,2,1
synthetic_013,geo_0_0_ling_20_vis_50,0.8523,0.4955,0.3567,0.002973,0,0,0.2,50,4,1
synthetic_013,geo_0_0_ling_30_vis_0,0.8523,0.7283,0.1239,0.004131,0,0,0.3,0,7,1
synthetic_013,geo_0_0_ling_30_vis_10,0.8523,0.7656,0.0867,0.001734,0,0,0.3,10,2,1
synthetic_013,geo_0_0_ling_30_vis_25,0.8523,0.6898,0.1624,0.00203,0,0,0.3,25,6,1
synthetic_013,geo_0_0_ling_30_vis_50,0.8523,0.4576,0.3947,0.003036,0,0,0.3,50,6,1
synthetic_013,geo_10_5_ling_0_vis_0,0.8523,0.6915,0.1608,0.003216,10,5,0.0,0,4,1
synthetic_013,geo_10_5_ling_0_vis_10,0.8523,0.6584,0.1938,0.002769,10,5,0.0,10,2,1
synthetic_013,geo_10_5_ling_0_vis_25,0.8523,0.5384,0.3139,0.003139,10,5,0.0,25,7,1
synthetic_013,geo_10_5_ling_0_vis_50,0.8523,0.558,0.2943,0.001962,10,5,0.0,50,4,1
synthetic_013,geo_10_5_ling_10_vis_0,0.8523,0.6519,0.2004,0.003339,10,5,0.1,0,6,1
synthetic_013,geo_10_5_ling_10_vis_10,0.8523,0.566,0.2863,0.003578,10,5,0.1,10,4,1
synthetic_013,geo_10_5_ling_10_vis_25,0.8523,0.5104,0.3418,0.003108,10,5,0.1,25,3,1
synthetic_013,geo_10_5_ling_10_vis_50,0.8523,0.3513,0.501,0.003131,10,5,0.1,50,7,1
synthetic_013,geo_10_5_ling_20_vis_0,0.8523,0.7435,0.1088,0.001554,10,5,0.2,0,5,1
synthetic_013,geo_10_5_ling_20_vis_10,0.8523,0.576,0.2762,0.003069,10,5,0.2,10,4,1
synthetic_013,geo_10_5_ling_20_vis_25,0.8523,0.4825,0.3697,0.003081,10,5,0.2,25,4,1
synthetic_013,geo_10_5_ling_20_vis_50,0.8523,0.5758,0.2765,0.001626,10,5,0.2,50,6,1
synthetic_013,geo_10_5_ling_30_vis_0,0.8523,0.627,0.2252,0.002815,10,5,0.3,0,6,1
synthetic_013,geo_10_5_ling_30_vis_10,0.8523,0.5764,0.2759,0.002759,10,5,0.3,10,6,1
synthetic_013,geo_10_5_ling_30_vis_25,0.8523,0.5631,0.2892,0.002224,10,5,0.3,25,7,1
synthetic_013,geo_10_5_ling_30_vis_50,0.8523,0.4072,0.4451,0.002473,10,5,0.3,50,5,1
synthetic_013,geo_20_10_ling_0_vis_0,0.8523,0.5731,0.2791,0.002791,20,10,0.0,0,7,1
synthetic_013,geo_20_10_ling_0_vis_10,0.8523,0.5709,0.2813,0.002344,20,10,0.0,10,7,1
synthetic_013,geo_20_10_ling_0_vis_25,0.8523,0.3758,0.4765,0.003177,20,10,0.0,25,5,1
synthetic_013,geo_20_10_ling_0_vis_50,0.8523,0.4677,0.3845,0.001923,20,10,0.0,50,3,1
synthetic_013,geo_20_10_ling_10_vis_0,0.8523,0.5878,0.2644,0.002404,20,10,0.1,0,2,1
synthetic_013,geo_20_10_ling_10_vis_10,0.8523,0.4464,0.4059,0.003122,20,10,0.1,10,2,1
synthetic_013,geo_20_10_ling_10_vis_25,0.8523,0.6247,0.2275,0.001422,20,10,0.1,25,7,1
synthetic_013,geo_20_10_ling_10_vis_50,0.8523,0.24,0.6122,0.002915,20,10,0.1,50,3,1
synthetic_013,geo_20_10_ling_20_vis_0,0.8523,0.5506,0.3017,0.002514,20,10,0.2,0,6,1
synthetic_013,geo_20_10_ling_20_vis_10,0.8523,0.3851,0.4672,0.003337,20,10,0.2,10,2,1
synthetic_013,geo_20_10_ling_20_vis_25,0.8523,0.4602,0.3921,0.002306,20,10,0.2,25,5,1
synthetic_013,geo_20_10_ling_20_vis_50,0.8523,0.2804,0.5718,0.002599,20,10,0.2,50,3,1
synthetic_013,geo_20_10_ling_30_vis_0,0.8523,0.4084,0.4439,0.003415,20,10,0.3,0,5,1
synthetic_013,geo_20_10_ling_30_vis_10,0.8523,0.4275,0.4248,0.002832,20,10,0.3,10,2,1
synthetic_013,geo_20_10_ling_30_vis_25,0.8523,0.3837,0.4686,0.002603,20,10,0.3,25,4,1
synthetic_013,geo_20_10_ling_30_vis_50,0.8523,0.1216,0.7307,0.003177,20,10,0.3,50,3,1
synthetic_013,geo_30_15_ling_0_vis_0,0.8523,0.5745,0.2777,0.001852,30,15,0.0,0,6,1
synthetic_013,geo_30_15_ling_0_vis_10,0.8523,0.276,0.5763,0.00339,30,15,0.0,10,5,1
synthetic_013,geo_30_15_ling_0_vis_25,0.8523,0.4925,0.3598,0.001799,30,15,0.0,25,2,1
synthetic_013,geo_30_15_ling_0_vis_50,0.8523,0.4214,0.4308,0.001723,30,15,0.0,50,4,1
synthetic_013,geo_30_15_ling_10_vis_0,0.8523,0.4578,0.3945,0.002466,30,15,0.1,0,2,1
synthetic_013,geo_30_15_ling_10_vis_10,0.8523,0.4115,0.4407,0.002449,30,15,0.1,10,3,1
synthetic_013,geo_30_15_ling_10_vis_25,0.8523,0.2765,0.5757,0.002742,30,15,0.1,25,6,1
synthetic_013,geo_30_15_ling_10_vis_50,0.8523,0.0282,0.8241,0.00317,30,15,0.1,50,3,1
synthetic_013,geo_30_15_ling_20_vis_0,0.8523,0.5326,0.3197,0.00188,30,15,0.2,0,7,1
synthetic_013,geo_30_15_ling_20_vis_10,0.8523,0.4432,0.4091,0.002153,30,15,0.2,10,6,1
synthetic_013,geo_30_15_ling_20_vis_25,0.8523,0.1925,0.6598,0.002999,30,15,0.2,25,5,1
synthetic_013,geo_30_15_ling_20_vis_50,0.8523,0.0571,0.7952,0.002945,30,15,0.2,50,5,1
synthetic_013,geo_30_15_ling_30_vis_0,0.8523,0.2286,0.6236,0.003465,30,15,0.3,0,7,1
synthetic_013,geo_30_15_ling_30_vis_10,0.8523,0.4794,0.3729,0.001864,30,15,0.3,10,5,1
synthetic_013,geo_30_15_ling_30_vis_25,0.8523,0.4657,0.3865,0.001681,30,15,0.3,25,2,1
synthetic_013,geo_30_15_ling_30_vis_50,0.8523,0.376,0.4762,0.001701,30,15,0.3,50,3,1
synthetic_014,geo_0_0_ling_0_vis_0,0.8588,0.8588,0.0,0.0,0,0,0.0,0,7,1
synthetic_014,geo_0_0_ling_0_vis_10,0.8588,0.7995,0.0593,0.002963,0,0,0.0,10,7,1
synthetic_014,geo_0_0_ling_0_vis_25,0.8588,0.73,0.1288,0.002575,0,0,0.0,25,5,1
synthetic_014,geo_0_0_ling_0_vis_50,0.8588,0.5658,0.2929,0.002929,0,0,0.0,50,6,1
synthetic_014,geo_0_0_ling_10_vis_0,0.8588,0.834,0.0247,0.002473,0,0,0.1,0,7,1
synthetic_014,geo_0_0_ling_10_vis_10,0.8588,0.7571,0.1017,0.003389,0,0,0.1,10,5,1
synthetic_014,geo_0_0_ling_10_vis_25,0.8588,0.7455,0.1132,0.001887,0,0,0.1,25,5,1
synthetic_014,geo_0_0_ling_10_vis_50,0.8588,0.6729,0.1859,0.00169,0,0,0.1,50,6,1
synthetic_014,geo_0_0_ling_20_vis_0,0.8588,0.8562,0.0026,0.000128,0,0,0.2,0,6,1
synthetic_014,geo_0_0_ling_20_vis_10,0.8588,0.8046,0.0542,0.001354,0,0,0.2,10,6,1
synthetic_014,geo_0_0_ling_20_vis_25,0.8588,0.7228,0.1359,0.001942,0,0,0.2,25,2,1
synthetic_014,geo_0_0_ling_20_vis_50,0.8588,0.5749,0.2838,0.002365,0,0,0.2,50,4,1
synthetic_014,geo_0_0_ling_30_vis_0,0.8588,0.7534,0.1053,0.003511,0,0,0.3,0,4,1
synthetic_014,geo_0_0_ling_30_vis_10,0.8588,0.7788,0.08,0.0016,0,0,0.3,10,4,1
synthetic_014,geo_0_0_ling_30_vis_25,0.8588,0.637,0.2217,0.002771,0,0,0.3,25,6,1
synthetic_014,geo_0_0_ling_30_vis_50,0.8588,0.5445,0.3143,0.002417,0,0,0.3,50,5,1
synthetic_014,geo_10_5_ling_0_vis_0,0.8588,0.6876,0.1712,0.003424,10,5,0.0,0,3,1
synthetic_014,geo_10_5_ling_0_vis_10,0.8588,0.683,0.1758,0.002511,10,5,0.0,10,5,1
synthetic_014,geo_10_5_ling_0_vis_25,0.8588,0.6136,0.2452,0.002452,10,5,0.0,25,5,1
synthetic_014,geo_10_5_ling_0_vis_50,0.8588,0.3961,0.4627,0.003085,10,5,0.0,50,2,1
synthetic_014,geo_10_5_ling_10_vis_0,0.8588,0.7492,0.1095,0.001826,10,5,0.1,0,3,1
synthetic_014,geo_10_5_ling_10_vis_10,0.8588,0.6096,0.2492,0.003115,10,5,0.1,10,4,1
synthetic_014,geo_10_5_ling_10_vis_25,0.8588,0.56,0.2987,0.002716,10,5,0.1,25,5,1
synthetic_014,geo_10_5_ling_10_vis_50,0.8588,0.5019,0.3568,0.00223,10,5,0.1,50,5,1
synthetic_014,geo_10_5_ling_20_vis_0,0.8588,0.6389,0.2199,0.003141,10,5,0.2,0,2,1
synthetic_014,geo_10_5_ling_20_vis_10,0.8588,0.5815,0.2772,0.003081,10,5,0.2,10,2,1
synthetic_014,geo_10_5_ling_20_vis_25,0.8588,0.5042,0.3546,0.002955,10,5,0.2,25,5,1
synthetic_014,geo_10_5_ling_20_vis_50,0.8588,0.3853,0.4735,0.002785,10,5,0.2,50,4,1
synthetic_014,geo_10_5_ling_30_vis_0,0.8588,0.7654,0.0933,0.001167,10,5,0.3,0,3,1
synthetic_014,geo_10_5_ling_30_vis_10,0.8588,0.6748,0.184,0.00184,10,5,0.3,10,6,1
synthetic_014,geo_10_5_ling_30_vis_25,0.8588,0.4148,0.4439,0.003415,10,5,0.3,25,7,1
synthetic_014,geo_10_5_ling_30_vis_50,0.8588,0.29,0.5687,0.00316,10,5,0.3,50,3,1
synthetic_014,geo_20_10_ling_0_vis_0,0.8588,0.6028,0.256,0.00256,20,10,0.0,0,4,1
synthetic_014,geo_20_10_ling_0_vis_10,0.8588,0.6653,0.1935,0.001612,20,10,0.0,10,6,1
synthetic_014,geo_20_10_ling_0_vis_25,0.8588,0.4833,0.3754,0.002503,20,10,0.0,25,2,1
synthetic_014,geo_20_10_ling_0_vis_50,0.8588,0.1525,0.7062,0.003531,20,10,0.0,50,6,1
synthetic_014,geo_20_10_ling_10_vis_0,0.8588,0.5454,0.3133,0.002848,20,10,0.1,0,2,1
synthetic_014,geo_20_10_ling_10_vis_10,0.8588,0.6345,0.2242,0.001725,20,10,0.1,10,4,1
synthetic_014,geo_20_10_ling_10_vis_25,0.8588,0.4484,0.4104,0.002565,20,10,0.1,25,7,1
synthetic_014,geo_20_10_ling_10_vis_50,0.8588,0.3068,0.552,0.002628,20,10,0.1,50,4,1
synthetic_014,geo_20_10_ling_20_vis_0,0.8588,0.5851,0.2737,0.002281,20,10,0.2,0,2,1
synthetic_014,geo_20_10_ling_20_vis_10,0.8588,0.3536,0.5052,0.003608,20,10,0.2,10,6,1
synthetic_014,geo_20_10_ling_20_vis_25,0.8588,0.2816,0.5771,0.003395,20,10,0.2,25,3,1
synthetic_014,geo_20_10_ling_20_vis_50,0.8588,0.3109,0.5479,0.00249,20,10,0.2,50,5,1
synthetic_014,geo_20_10_ling_30_vis_0,0.8588,0.5716,0.2872,0.002209,20,10,0.3,0,4,1
synthetic_014,geo_20_10_ling_30_vis_10,0.8588,0.3222,0.5366,0.003577,20,10,0.3,10,3,1
synthetic_014,geo_20_10_ling_30_vis_25,0.8588,0.3172,0.5415,0.003008,20,10,0.3,25,3,1
synthetic_014,geo_20_10_ling_30_vis_50,0.8588,0.1529,0.7058,0.003069,20,10,0.3,50,5,1
synthetic_014,geo_30_15_ling_0_vis_0,0.8588,0.3433,0.5154,0.003436,30,15,0.0,0,3,1
synthetic_014,geo_30_15_ling_0_vis_10,0.8588,0.5198,0.339,0.001994,30,15,0.0,10,3,1
synthetic_014,geo_30_15_ling_0_vis_25,0.8588,0.365,0.4937,0.002469,30,15,0.0,25,4,1
synthetic_014,geo_30_15_ling_0_vis_50,0.8588,0.454,0.4048,0.001619,30,15,0.0,50,4,1
synthetic_014,geo_30_15_ling_10_vis_0,0.8588,0.3326,0.5261,0.003288,30,15,0.1,0,2,1
synthetic_014,geo_30_15_ling_10_vis_10,0.8588,0.3025,0.5563,0.00309,30,15,0.1,10,2,1
synthetic_014,geo_30_15_ling_10_vis_25,0.8588,0.2786,0.5802,0.002763,30,15,0.1,25,3,1
synthetic_014,geo_30_15_ling_10_vis_50,0.8588,0.2965,0.5623,0.002163,30,15,0.1,50,3,1
synthetic_014,geo_30_15_ling_20_vis_0,0.8588,0.2414,0.6173,0.003631,30,15,0.2,0,3,1
synthetic_014,geo_30_15_ling_20_vis_10,0.8588,0.3626,0.4962,0.002612,30,15,0.2,10,3,1
synthetic_014,geo_30_15_ling_20_vis_25,0.8588,0.1479,0.7109,0.003231,30,15,0.2,25,2,1
synthetic_014,geo_30_15_ling_20_vis_50,0.8588,0.3442,0.5145,0.001906,30,15,0.2,50,3,1
synthetic_014,geo_30_15_ling_30_vis_0,0.8588,0.3514,0.5073,0.002819,30,15,0.3,0,4,1
synthetic_014,geo_30_15_ling_30_vis_10,0.8588,0.3627,0.4961,0.00248,30,15,0.3,10,6,1
synthetic_014,geo_30_15_ling_30_vis_25,0.8588,0.2922,0.5666,0.002463,30,15,0.3,25,5,1
synthetic_014,geo_30_15_ling_30_vis_50,0.8588,0.1787,0.68,0.002429,30,15,0.3,50,3,1
synthetic_015,geo_0_0_ling_0_vis_0,0.9285,0.9285,0.0,0.0,0,0,0.0,0,3,1
synthetic_015,geo_0_0_ling_0_vis_10,0.9285,0.8601,0.0684,0.003421,0,0,0.0,10,6,1
synthetic_015,geo_0_0_ling_0_vis_25,0.9285,0.8131,0.1155,0.002309,0,0,0.0,25,7,1
synthetic_015,geo_0_0_ling_0_vis_50,0.9285,0.7696,0.1589,0.001589,0,0,0.0,50,2,1
